school_code,concertado_status
10007859,No
10013604,No
10005243,No
10008517,No
10005371,No
10012326,No
10008220,No
10007847,No
10005383,No
10008712,No
10005474,No
10007771,No
10005504,No
10005565,No
10005531,No
10013069,No
10008669,No
10005607,No
10008131,No
10008441,Sí
10005760,Sí
10007094,No
10005735,No
10005701,No
10007136,No
10007987,No
10006651,No
10005917,No
10001262,No
10008141,No
10006077,Sí
10006065,No
10007801,No
10002588,No
10006090,No
10013513,No
10006107,No
10008724,No
10001973,No
10006788,No
10003751,No
10006132,No
10006201,No
10006247,No
10008670,No
10007999,No
10008700,No
10007860,No
10008682,No
10006387,No
10006399,No
15023314,No
15008817,No
15033137,No
15015241,Sí
15015238,No
15027745,No
15016221,No
15011661,No
15025670,No
15032911,No
15010681,No
15002566,Sí
15021524,No
15021354,No
15002578,No
15027393,No
15020611,No
15023430,No
15027848,No
15026765,No
15001926,No
15032479,No
15021780,No
15032480,No
15022607,No
15027800,No
15027897,No
15024513,No
15005270,No
15025827,No
15032431,Sí
15004009,Sí
15004010,Sí
15032005,No
15004061,No
15033290,No
15033265,No
15032893,No
15004046,Sí
15004083,Sí
15032984,No
15004101,Sí
15021986,No
15033277,No
15004125,No
15004770,Sí
15004794,Sí
15004198,Sí
15033332,No
15004231,No
15004782,Sí
15004265,Sí
15022000,Sí
15004356,Sí
15022498,No
15004435,Sí
15004526,Sí
15004538,Sí
15004642,Sí
15004654,Sí
15032820,No
15032731,No
15033022,No
15032546,No
15033010,No
15033095,No
15032297,No
15033204,No
15032960,No
15032698,No
15026947,No
15033125,No
15004861,No
15025621,No
15005385,No
15005336,No
15019323,No
15004745,No
15004991,No
15004964,No
15004976,No
15005038,No
15021721,No
15021627,No
15004988,No
15023375,No
15027241,No
15020568,No
15019311,No
15005518,No
15033228,No
15005521,No
15005014,No
15005361,No
15025037,No
15021548,No
15021792,No
15025025,No
15005701,No
15005026,No
15021536,No
15024902,No
15027010,No
15032303,No
15026492,No
15023132,No
15032947,No
15005506,No
15032613,No
15000545,No
15027988,No
15027770,No
15026716,No
15005233,No
15005579,No
15005221,No
15005397,No
15005245,No
15025611,No
15026421,No
15005300,No
15005257,No
15005002,No
15004204,No
15005211,No
15005269,No
15018801,No
15023077,No
15032777,No
15022127,No
15026111,No
15019554,No
15016292,No
15008714,No
15026649,Sí
15021925,Sí
15013199,No
15013163,No
15025530,No
15025116,No
15032558,No
15033101,No
15027976,No
15020970,No
15016085,No
15019281,No
15013291,No
15026406,No
15001367,No
15009241,No
15032741,No
15025074,No
15025542,No
15003534,No
15003054,No
15027265,No
15003376,No
15001744,No
15001151,No
15014957,No
15014799,No
15016450,No
15012742,No
15012717,No
15014261,No
15023065,No
15023341,No
15033113,No
15032637,No
15002086,No
15027861,No
15025487,No
15027253,No
15020775,No
15014520,Sí
15032200,No
15014571,No
15006353,Sí
15022981,No
15026236,No
15023223,No
15027216,No
15024045,No
15013059,No
15023508,No
15000338,No
15025633,No
15009081,No
15020672,No
15022826,No
15002062,No
15027149,No
15032248,No
15032716,No
15000363,No
15032145,No
15023302,No
15014271,No
15032078,No
15027587,No
15027733,No
15027502,No
15032625,No
15003248,No
15027678,No
15026194,No
15013643,No
15013591,No
15026741,No
15033289,No
15021767,No
15025694,No
15027551,No
15027401,No
15018148,No
15020969,No
15020911,No
15028038,No
15009998,No
15014416,Sí
15026789,No
15027368,No
15019086,No
15017041,No
15027769,No
15001033,No
15032315,No
15009071,No
15008398,No
15025581,No
15026637,No
15017880,No
15014180,No
15002025,No
15021603,No
15022139,No
15018203,No
15008301,No
15032561,No
15001471,No
15021500,No
15008039,No
15000107,No
15019542,No
15027721,No
15032832,No
15001112,Sí
15001124,No
15026650,No
15001148,No
15001136,No
15023399,No
15000132,Sí
15032224,No
15026777,No
15001239,No
15027851,No
15026698,No
15023338,No
15020982,No
15003807,No
15024112,No
15020933,No
15000600,Sí
15000612,No
15020313,Sí
15032753,No
15002670,No
15018938,No
15025554,No
15023089,No
15007266,No
15021861,No
15009007,No
15013783,No
15007242,No
15002050,No
15027411,No
15023417,No
15002165,No
15027873,No
15020659,No
15001461,Sí
15022954,No
15026662,No
15002581,No
15027307,No
15002591,No
15032251,No
15024756,No
15021755,No
15002761,No
15027605,No
15032959,No
15024771,No
15014295,No
15014349,Sí
15005853,Sí
15020489,Sí
15024884,Sí
15033149,No
15027757,No
15018987,No
15027681,No
15026376,No
15003200,Sí
15027666,No
15003212,No
15003224,No
15018343,No
15017107,No
15020921,No
15027629,No
15032923,No
15022152,No
15022085,No
15011002,Sí
15011026,No
15003789,No
15027708,No
15027903,No
15013230,No
15009810,No
15001070,No
15032157,Sí
15005828,No
15026728,No
15032935,No
15008490,No
15005932,No
15022620,No
15021810,No
15001616,No
15033198,No
15003017,No
15007886,No
15027654,No
15023363,No
15032789,No
15006754,No
15006778,No
15006602,Sí
15006481,Sí
15006501,Sí
15033320,No
15006390,Sí
15006420,Sí
15006638,Sí
15006456,Sí
15006547,Sí
15006511,Sí
15006432,Sí
15006882,Sí
15025751,No
15021858,No
15006699,No
15006663,No
15024938,No
15026960,No
15006845,No
15021834,No
15021846,No
15027617,No
15026546,No
15027459,No
15021470,No
15006742,No
15006687,No
15025566,No
15021469,No
15025645,No
15006791,No
15006730,No
15010071,Sí
15022310,No
15007230,Sí
15027915,No
15032601,No
15001665,No
15009391,No
15021731,No
15027711,No
15010137,Sí
15010204,Sí
15033307,No
15013072,No
15023740,No
15020714,No
15007621,No
15020431,Sí
15025359,No
15006729,No
15032571,No
15014465,No
15024951,No
15032534,No
15000569,No
15008805,No
15023910,No
15027526,No
15027162,No
15011105,No
15019621,No
15032790,No
15033174,No
15032686,No
15032662,No
15032765,No
15025657,No
15023727,No
15026388,No
15009676,No
15027927,No
15010058,No
15019499,No
15033231,No
15025268,No
15026455,No
15033216,No
15022577,No
15010307,No
15010575,No
15033162,No
15026391,No
15024896,No
15010794,Sí
15010769,Sí
15010848,No
15027022,No
15032388,No
15026731,No
15010812,No
15006596,Sí
15021779,No
15009470,Sí
15009445,No
15024963,No
15011567,No
15032972,No
15005749,No
15013761,No
15007655,No
15022590,No
15032421,No
15032807,No
15019347,No
15002852,No
15016267,No
15032856,No
15027435,No
15023053,No
15032674,No
15027228,No
15027952,No
15025281,No
15011336,No
15032261,No
15027939,No
15027782,No
15011981,No
15018471,No
15032133,No
15020544,No
15012420,No
15026704,No
15020854,No
15014738,No
15024239,No
15021950,No
15023041,No
15015561,No
15033034,No
15027484,No
15027381,No
15012730,No
15023090,No
15025256,No
15015366,Sí
15025724,No
15033241,No
15024227,No
15027885,No
15001847,No
15026352,No
15004460,Sí
15025050,No
15032108,No
15026121,No
15008659,No
15033319,No
15007400,No
15033009,No
15013497,Sí
15013461,Sí
15013503,No
15020556,No
15025682,No
15021317,No
15013977,No
15013953,No
15027691,No
15032844,No
15027514,No
15010162,No
15013989,No
15013254,No
15014829,No
15027186,Sí
15033083,No
15026807,No
15013412,No
15032510,No
15033058,No
15016449,No
15001811,No
15027204,No
15014881,No
15026029,No
15019608,No
15000016,No
15032391,No
15021974,Sí
15003881,No
15023405,No
15019301,No
15032273,No
15026030,No
15014556,No
15014532,Sí
15014544,No
15027812,No
15014568,No
15033150,No
15033046,No
15016000,No
15015767,No
15015378,Sí
15015548,Sí
15027423,No
15015482,Sí
15032364,No
15033253,No
15033344,No
15015421,Sí
15015551,Sí
15015597,Sí
15015603,Sí
15015779,Sí
15032236,No
15032728,No
15027046,Sí
15032522,No
15015469,Sí
15015627,Sí
15015780,No
15032066,No
15015524,Sí
15023120,No
15025165,No
15032443,No
15033186,No
15023004,No
15025347,No
15032406,No
15015792,No
15032327,No
15015652,No
15016012,No
15027332,No
15015676,No
15021883,No
15022589,No
15019359,No
15024975,No
15015688,No
15015998,No
15032418,No
15032194,No
15027447,No
15027575,No
15015834,No
15032111,No
15032017,No
15026753,No
15025712,No
15015743,No
15025301,No
15027058,No
15027319,No
15015861,No
15023466,No
15015755,No
15021482,No
15013898,No
15027940,No
15032868,No
15027964,No
15013928,No
15016784,No
15026169,No
15008982,No
15017314,No
15026509,No
15032650,No
15005877,No
15025062,No
15024941,No
15032509,No
15025220,No
15032649,No
15020994,No
15032492,No
15005831,No
15021809,No
15009597,No
15032376,No
15019372,No
15026418,No
15027125,No
15027824,No
15032081,No
27015876,No
27009347,No
27009463,No
27016224,No
27013703,No
27020941,No
27016248,No
27000319,No
27002997,No
27003850,No
27014811,No
27005913,No
27010325,No
27020835,No
27016170,No
27000010,No
27011032,No
27011743,No
27011718,Sí
27000198,No
27016561,No
27010155,No
27006000,No
27009050,No
27020860,No
27008148,No
27011287,No
27021013,No
27007958,No
27008513,No
27005469,No
27016601,No
27000629,No
27000617,No
27016315,No
27000897,No
27020951,No
27020811,No
27001087,No
27020999,No
27002584,No
27015751,No
27013958,No
27013934,No
27016731,No
27012826,No
27005263,No
27016406,No
27012450,No
27001609,No
27001816,No
27015891,No
27002249,No
27013387,No
27020628,No
27015301,No
27013697,No
27003126,No
27020975,No
27007132,No
27003151,No
27003175,No
27016388,No
27015785,No
27014070,No
27016352,No
27016571,No
27020562,No
27004635,No
27001440,No
27007788,No
27001269,No
27014008,No
27020859,No
27006528,No
27006516,No
27020616,No
27006218,Sí
27020677,No
27006231,Sí
27006255,Sí
27016431,No
27021025,No
27006279,No
27021001,No
27020586,No
27006322,Sí
27006358,Sí
27006243,Sí
27006280,Sí
27020914,No
27013855,No
27006437,Sí
27006425,No
27020756,No
27020732,No
27020987,No
27020744,No
27020598,No
27601509,No
27014057,No
27006383,No
27006164,No
27006371,No
27006292,No
27006395,No
27006334,No
27013673,No
27016728,No
27014665,No
27016467,No
27014793,No
27006449,No
27006401,No
27016558,No
27020707,No
27014033,No
27015955,No
27020604,No
27020938,No
27006589,No
27020884,No
27015761,No
27016704,No
27006531,No
27015773,No
27006541,No
27016455,No
27006553,No
27004453,Sí
27004465,Sí
27004428,No
27016391,No
27006735,No
27020771,No
27016303,No
27006954,No
27020550,No
27006966,No
27015451,No
27007235,Sí
27007211,Sí
27007223,Sí
27016261,No
27015360,No
27014860,No
27016662,No
27020513,No
27007260,No
27016421,No
27016595,No
27015311,No
27007247,No
27007259,No
27020823,No
27020801,No
27015724,No
27010064,No
27006048,No
27007892,No
27005020,No
27016200,No
27010520,No
27016649,No
27000541,No
27010921,No
27005056,No
27016297,No
27013922,No
27014847,No
27012887,No
27015979,No
27009608,No
27020689,No
27016716,No
27015967,No
27020963,No
27015189,No
27011615,No
27011639,No
27020896,No
27016613,No
27020793,No
27010911,Sí
27015566,No
27010891,No
27020690,No
27016546,No
27020902,No
27014240,No
27016509,No
27020549,No
27012474,No
27002353,No
27011998,Sí
27011974,Sí
27011767,No
27012012,No
27014082,No
27012024,No
27020525,No
27012036,No
27012048,No
27003655,No
27016637,No
27012504,No
27020781,No
27012607,No
27004519,No
27013338,No
27013296,No
27016251,No
27014094,No
27013326,No
27013314,No
27016492,No
27013624,Sí
27020926,No
27016674,No
27016285,No
27014100,No
27013636,No
27013648,No
27014859,No
27005691,No
27020872,No
27016625,No
27015827,No
32003059,No
32003783,Sí
32003771,No
32011305,No
32016546,No
32015475,No
32005305,No
32016194,Sí
32016029,No
32015189,No
32007272,No
32010121,No
32015396,No
32020631,Sí
32011755,No
32020677,No
32016637,No
32014902,No
32016789,No
32014331,No
32013168,No
32000058,No
32020801,No
32015529,No
32000101,No
32016339,No
32002122,No
32000356,No
32015256,No
32020781,No
32015891,No
32016236,No
32001002,No
32016741,No
32016340,No
32001312,No
32004830,No
32004829,No
32020902,No
32020720,Sí
32004118,No
32016731,Sí
32015906,No
32016042,No
32015025,No
32015921,No
32015682,No
32012103,No
32016561,No
32020859,No
32016625,No
32015918,No
32000708,No
32010775,No
32015268,No
32004398,No
32008033,No
32003503,No
32015165,No
32006000,No
32006531,Sí
32006553,No
32016698,No
32016431,No
32006747,No
32006929,No
32015657,No
32007739,No
32001661,Sí
32015116,No
32001658,No
32001671,No
32016510,No
32020768,No
32001725,No
32001683,No
32015098,No
32002973,Sí
32016066,Sí
32002951,No
32016522,No
32016716,No
32015037,No
32003001,No
32003643,No
32005408,No
32016285,No
32016686,No
32011135,No
32008173,No
32002043,No
32008902,No
32015050,No
32016765,No
32020744,No
32020793,No
32009062,Sí
32008446,Sí
32020641,No
32008525,Sí
32008665,Sí
32020665,No
32008707,Sí
32020860,No
32016728,Sí
32008458,Sí
32008616,Sí
32016406,No
32009189,No
32008550,Sí
32016224,No
32015530,Sí
32009050,Sí
32008604,Sí
32008513,Sí
32008410,Sí
32008914,Sí
32009074,No
32020896,No
32020872,No
32020835,No
32020653,No
32020884,No
32016650,No
32020823,No
32016391,No
32020604,No
32015244,No
32015581,No
32009360,No
32016327,No
32015190,No
32008847,No
32009165,No
32008835,No
32008771,No
32008392,No
32008801,No
32008793,No
32015219,No
32009153,No
32015669,No
32008768,No
32008811,No
32015220,No
32016443,No
32016081,No
32016030,No
32015311,No
32016649,No
32016753,No
32016704,No
32009190,No
32008941,No
32016455,No
32015207,No
32008951,No
32009131,No
32016273,No
32009116,No
32010601,No
32016662,No
32015876,No
32016261,No
32011032,No
32020847,No
32000113,No
32006358,No
32020914,No
32020732,No
32020771,No
32020628,No
32015177,No
32015402,No
32012425,No
32009301,No
32002781,No
32016467,No
32015426,No
32012711,No
32011901,No
32015463,No
32013545,No
32020811,No
32013557,Sí
32015797,No
32013521,No
32016558,No
32016790,No
32013582,No
32013612,No
32013661,No
32016777,No
32020938,No
32013958,No
32020707,No
32014151,No
32020926,No
32014501,No
32016388,No
32016534,No
32014801,No
32015232,No
32005691,No
36005142,No
36018033,Sí
36013527,No
36015792,No
36006195,No
36000351,Sí
36000341,No
36020246,No
36019463,No
36001148,No
36015101,No
36018847,No
36014738,No
36018410,No
36016620,No
36016929,No
36001550,No
36002220,No
36016942,No
36000831,Sí
36015950,No
36002323,Sí
36013618,No
36002347,No
36024252,No
36020039,No
36002359,No
36020258,No
36002335,No
36004472,No
36014982,No
36004551,No
36003960,Sí
36003996,Sí
36019840,No
36019827,No
36018653,No
36003959,No
36024288,No
36019244,No
36006833,No
36024941,No
36004484,No
36018859,No
36024021,No
36005956,No
36018434,No
36020295,No
36017031,Sí
36016103,No
36024161,No
36013011,No
36010216,Sí
36015354,No
36019426,No
36001343,No
36014945,No
36001707,No
36019220,No
